run_id,model_id,sample_id,audio_path,reference_text,hypothesis_text,duration_sec,latency_sec,rtf,peak_memory_mb,mean_confidence,wer,cer,token_precision,token_recall,token_f1,exact_match,reference_token_count,hypothesis_token_count
20260527_203830,whisper:base,new__tri_kitajca,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\new\tri_kitajca.wav,"Жили-были три китайца: Як, Як-цедрак, Як-цедрак-цедрак-цедрони. Жили-были три китайки: Цыпа, Цыпа-дрыпа, Цыпа-дрыпа-дрымпампони. Все они переженились: Як на Цыпе, Як-цедрак на Цыпе-дрыпе, Як-цедрак-цедрак-цедрони на Цыпе-дрыпе-дрымпампони. И у них родились дети. У Яка с Цыпой — Шах, у Яка-цедрака с Цыпой-дрыпой — Шах-шарах, у Яка-цедрака-цедрака-цедрони с Цыпой-дрыпой-дрымпампони — Шах-шарах-шарах-широни.","Жили были три китайцы игд interaction directory, цеподreib, п체적Des, п Zoe XP, verfactive— загнищ expectation, при example фашк Philippa Eong lungi, У яка цедрака цедрака цедроне стыпы дрипы дымпомпоне шаг шарак шарони.",26.58,17.51590330000181,0.6589880850264037,8.112635612487793,0.11742911033664287,0.9014084507042254,0.7373417721518988,0.21875,0.09859154929577464,0.13592233009708737,0.0,71,32
20260527_203830,whisper:base,person1__carl,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person1\carl.wav,"Карл у Клары украл кораллы, а Клара у Карла украла кларнет.","Карл уклары украл рекламу, а клара украл обюджет.",4.0935,0.6971546999993734,0.17030773176972602,1.250147819519043,0.5561940096928869,0.6363636363636364,0.3829787234042553,0.5,0.36363636363636365,0.4210526315789474,0.0,11,8
20260527_203830,whisper:base,person1__salo,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person1\salo.wav,"Съел Слава солено сало, да сала Славе мало.","Все в лавы салены сало, да сало славе мало.",2.8335,0.6533980999956839,0.23059752955556165,0.865626335144043,0.49697274480599124,0.625,0.23529411764705882,0.4444444444444444,0.5,0.47058823529411764,0.0,8,9
20260527_203830,whisper:base,person1__sasha,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person1\sasha.wav,Шла Саша по шоссе и сосала сушку.,"Шла саша, паша сейс, и саласушку.",2.4935,0.6268828999964171,0.25140681772465096,0.761866569519043,0.42032723352389756,0.5714285714285714,0.19230769230769232,0.5,0.42857142857142855,0.4615384615384615,0.0,7,6
20260527_203830,whisper:base,person1__skorogovorun,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person1\skorogovorun.wav,"Скороговорун скороговорил скоровыговаривал, что всех скороговорок не перескороговоришь не перескоровыговариваешь, но, заскороговорившись, выскороговорил, что все скороговорки перескороговоришь, да не перескоровыговариваешь.","Скорого р denen, скоро говорил, скоро выговоривало что всеenden изтрелpanески, ними не перестакнурили, поэтому вы говорившись со всем, что вы говорит, humility, что все све tumors не перестак allocate.",14.2535,10.660659000001033,0.7479327182797932,4.350733757019043,0.0364661341926,1.25,0.583756345177665,0.1724137931034483,0.25,0.20408163265306123,0.0,20,29
20260527_203830,whisper:base,person1__tri_kitajca,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person1\tri_kitajca.wav,"Жили-были три китайца: Як, Як-цедрак, Як-цедрак-цедрак-цедрони. Жили-были три китайки: Цыпа, Цыпа-дрыпа, Цыпа-дрыпа-дрымпампони. Все они переженились: Як на Цыпе, Як-цедрак на Цыпе-дрыпе, Як-цедрак-цедрак-цедрони на Цыпе-дрыпе-дрымпампони. И у них родились дети. У Яка с Цыпой — Шах, у Яка-цедрака с Цыпой-дрыпой — Шах-шарах, у Яка-цедрака-цедрака-цедрони с Цыпой-дрыпой-дрымпампони — Шах-шарах-шарах-широни.",я где-то ост tenía паци второй histм 오щущей машины отец дронные скольких масляác…,28.1735,25.16391019999719,0.8931765737305336,8.60914134979248,0.006484398755070652,1.0,0.8987341772151899,0.0,0.0,0.0,0.0,71,14
20260527_203830,whisper:base,person10__carl,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person10\carl.wav,"Карл у Клары украл кораллы, а Клара у Карла украла кларнет.","Карла украла карала, карала украла карнет. Блетьк, кларнет.",6.6535,2.1138607999964734,0.3177065905157396,2.0348005294799805,0.3762697023565471,0.9090909090909091,0.48936170212765956,0.375,0.2727272727272727,0.3157894736842105,0.0,11,8
20260527_203830,whisper:base,person10__salo,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person10\salo.wav,"Съел Слава солено сало, да сала Славе мало.",Сел слава солена салата с лавем малым.,4.1735,1.9805926000044565,0.4745639391408785,1.2849225997924805,0.5318664687843083,0.875,0.29411764705882354,0.14285714285714285,0.125,0.13333333333333333,0.0,8,7
20260527_203830,whisper:base,person10__sasha,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person10\sasha.wav,Шла Саша по шоссе и сосала сушку.,Шла саше паше са и со сау сушку.,4.2935,9.867415599997912,2.298221870268525,1.311182975769043,0.44154979395814775,0.7142857142857143,0.2692307692307692,0.375,0.42857142857142855,0.39999999999999997,0.0,7,8
20260527_203830,whisper:base,person10__skorogovorun,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person10\skorogovorun.wav,"Скороговорун скороговорил скоровыговаривал, что всех скороговорок не перескороговоришь не перескоровыговариваешь, но, заскороговорившись, выскороговорил, что все скороговорки перескороговоришь, да не перескоровыговариваешь.","Скороговорил, скоро говорил, скоро выговаривал, что всех скоро Выговариваешь?",24.6935,21.67404940000415,0.8777228582422156,7.537308692932129,0.42201525444891896,0.9,0.6802030456852792,0.3333333333333333,0.15,0.20689655172413793,0.0,20,9
20260527_203830,whisper:base,person10__tri_kitajca,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person10\tri_kitajca.wav,"Жили-были три китайца: Як, Як-цедрак, Як-цедрак-цедрак-цедрони. Жили-были три китайки: Цыпа, Цыпа-дрыпа, Цыпа-дрыпа-дрымпампони. Все они переженились: Як на Цыпе, Як-цедрак на Цыпе-дрыпе, Як-цедрак-цедрак-цедрони на Цыпе-дрыпе-дрымпампони. И у них родились дети. У Яка с Цыпой — Шах, у Яка-цедрака с Цыпой-дрыпой — Шах-шарах, у Яка-цедрака-цедрака-цедрони с Цыпой-дрыпой-дрымпампони — Шах-шарах-шарах-широни.","Жили были три китайцы. Как, как ц adrak? Жили были три китайки. Сипа – цепа дрюпа, цепа дрюпа, дрюмпап Clearly, everyone said规are Southern doctors服,ής. Все они пережили. Як на ципе он шарах. У яка цедрака, цедрака, цедрони. Сцепи дрипы дрым помпонии. Шарах шарах шарах шарони.",41.3535,38.07926179999777,0.9208231902982279,12.621737480163574,0.14522913468791074,0.7605633802816901,0.5506329113924051,0.4222222222222222,0.2676056338028169,0.32758620689655177,0.0,71,45
20260527_203830,whisper:base,person11__carl,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person11\carl.wav,"Карл у Клары украл кораллы, а Клара у Карла украла кларнет.","Карло Кладло, Кал-Каралы, Акладло, Карло Кладло, Кладло Кладло.",4.5135,2.369347800005926,0.5249468926566802,1.379927635192871,0.45173755761780754,1.0,0.48936170212765956,0.0,0.0,0.0,0.0,11,9
20260527_203830,whisper:base,person11__salo,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person11\salo.wav,"Съел Слава солено сало, да сала Славе мало.","Сьел слава соленосала, да сала славе мара.",3.7535,2.0636652000030153,0.5497975755969137,1.146388053894043,0.5802928578070746,0.5,0.11764705882352941,0.5714285714285714,0.5,0.5333333333333333,0.0,8,7
20260527_203830,whisper:base,person11__sasha,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person11\sasha.wav,Шла Саша по шоссе и сосала сушку.,Шла саша по шестсей со салосушку.,2.8335,1.7783952999961912,0.6276320098804274,0.865626335144043,0.49794051354292196,0.5714285714285714,0.15384615384615385,0.5,0.42857142857142855,0.4615384615384615,0.0,7,6
20260527_203830,whisper:base,person11__tri_kitajca,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person11\tri_kitajca.wav,"Жили-были три китайца: Як, Як-цедрак, Як-цедрак-цедрак-цедрони. Жили-были три китайки: Цыпа, Цыпа-дрыпа, Цыпа-дрыпа-дрымпампони. Все они переженились: Як на Цыпе, Як-цедрак на Цыпе-дрыпе, Як-цедрак-цедрак-цедрони на Цыпе-дрыпе-дрымпампони. И у них родились дети. У Яка с Цыпой — Шах, у Яка-цедрака с Цыпой-дрыпой — Шах-шарах, у Яка-цедрака-цедрака-цедрони с Цыпой-дрыпой-дрымпампони — Шах-шарах-шарах-широни.",Жили были три китайцы gibt also градусы бFinин очень у васBaД�� astronauts. vídeo в ее шах шах шарар о,27.9535,46.323144000001776,1.6571500527662646,8.54200267791748,0.01903563488777704,0.9154929577464789,0.8544303797468354,0.3157894736842105,0.08450704225352113,0.13333333333333333,0.0,71,19
20260527_203830,whisper:base,person12__carl,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person12\carl.wav,"Карл у Клары украл кораллы, а Клара у Карла украла кларнет.","Карол украл карол flag importa,ajo Карло-клавло каралли, карло-клавло каранет.",11.6135,36.403609799999685,3.134594205019993,3.5484724044799805,0.14334776735710827,1.0909090909090908,0.8085106382978723,0.08333333333333333,0.09090909090909091,0.08695652173913043,0.0,11,12
20260527_203830,whisper:base,person12__salo,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person12\salo.wav,"Съел Слава солено сало, да сала Славе мало.",,8.0535,10.398471600004996,1.2911742223884022,2.4585981369018555,0.001665355737496674,1.0,1.0,0.0,0.0,0.0,0.0,8,0
20260527_203830,whisper:base,person12__sasha,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person12\sasha.wav,Шла Саша по шоссе и сосала сушку.,П presentsёшься с planted lightsseries,6.9735,5.85207800000353,0.8391880691193132,2.129054069519043,0.013464795296575491,1.0,1.1923076923076923,0.0,0.0,0.0,0.0,7,5
20260527_203830,whisper:base,person12__skorogovorun,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person12\skorogovorun.wav,"Скороговорун скороговорил скоровыговаривал, что всех скороговорок не перескороговоришь не перескоровыговариваешь, но, заскороговорившись, выскороговорил, что все скороговорки перескороговоришь, да не перескоровыговариваешь.","Скорого ромпского говорил, что все с калковором не перескоговоришь, но за не перескоговоривая.",10.2135,2.7811314999999013,0.2722995545111765,3.12117862701416,0.4423969698291901,0.8,0.649746192893401,0.38461538461538464,0.25,0.30303030303030304,0.0,20,13
20260527_203830,whisper:base,person12__tri_kitajca,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person12\tri_kitajca.wav,"Жили-были три китайца: Як, Як-цедрак, Як-цедрак-цедрак-цедрони. Жили-были три китайки: Цыпа, Цыпа-дрыпа, Цыпа-дрыпа-дрымпампони. Все они переженились: Як на Цыпе, Як-цедрак на Цыпе-дрыпе, Як-цедрак-цедрак-цедрони на Цыпе-дрыпе-дрымпампони. И у них родились дети. У Яка с Цыпой — Шах, у Яка-цедрака с Цыпой-дрыпой — Шах-шарах, у Яка-цедрака-цедрака-цедрони с Цыпой-дрыпой-дрымпампони — Шах-шарах-шарах-широни.",,19.6935,33.65369179999834,1.708873069794518,6.0142927169799805,,1.0,1.0,0.0,0.0,0.0,0.0,71,0
20260527_203830,whisper:base,person13__carl,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person13\carl.wav,"Карл у Клары украл кораллы, а Клара у Карла украла кларнет.",К handledarla Cloud Cloud caraldき,3.6635,19.834326899996086,5.414037641598495,1.118922233581543,0.004110699270981862,1.0,0.9787234042553191,0.0,0.0,0.0,0.0,11,5
20260527_203830,whisper:base,person13__salo,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person13\salo.wav,"Съел Слава солено сало, да сала Славе мало.","Силь слава с роносо, до сала слаби мала.",2.68,1.8788111999965622,0.7010489552225978,0.818781852722168,0.42834194409971776,0.75,0.35294117647058826,0.25,0.25,0.25,0.0,8,8
20260527_203830,whisper:base,person13__sasha,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person13\sasha.wav,Шла Саша по шоссе и сосала сушку.,шла саша по шоценце сала сушку.,2.42,1.7268638000023202,0.7135800826455869,0.7393903732299805,0.39133039731255304,0.42857142857142855,0.19230769230769232,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.0,7,6
20260527_203830,whisper:base,person13__skorogovorun,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person13\skorogovorun.wav,"Скороговорун скороговорил скоровыговаривал, что всех скороговорок не перескороговоришь не перескоровыговариваешь, но, заскороговорившись, выскороговорил, что все скороговорки перескороговоришь, да не перескоровыговариваешь.","Скородговаром сковородил скородговарив, что все скородговарив, не перескородив, не перескородив.",10.2135,6.452961700000742,0.6318070886572421,3.122492790222168,0.5984000787281967,0.85,0.6446700507614214,0.4,0.2,0.26666666666666666,0.0,20,10
20260527_203830,whisper:base,person13__tri_kitajca,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person13\tri_kitajca.wav,"Жили-были три китайца: Як, Як-цедрак, Як-цедрак-цедрак-цедрони. Жили-были три китайки: Цыпа, Цыпа-дрыпа, Цыпа-дрыпа-дрымпампони. Все они переженились: Як на Цыпе, Як-цедрак на Цыпе-дрыпе, Як-цедрак-цедрак-цедрони на Цыпе-дрыпе-дрымпампони. И у них родились дети. У Яка с Цыпой — Шах, у Яка-цедрака с Цыпой-дрыпой — Шах-шарах, у Яка-цедрака-цедрака-цедрони с Цыпой-дрыпой-дрымпампони — Шах-шарах-шарах-широни.",,19.6935,36.38095240000257,1.8473583872852752,6.013178825378418,,1.0,1.0,0.0,0.0,0.0,0.0,71,0
20260527_203830,whisper:base,person2__carl,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person2\carl.wav,"Карл у Клары украл кораллы, а Клара у Карла украла кларнет.","Королкаралка рала, королкаралка рала.",3.2535,18.773674500000197,5.770301060396557,0.993800163269043,0.37638589861178434,1.0,0.5106382978723404,0.0,0.0,0.0,0.0,11,4
20260527_203830,whisper:base,person2__person3,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person2\person3.wav,"Сборная запись: может содержать несколько скороговорок (например, «Карл у Клары…», «Шла Саша…», «Три китайца…»).",Что осталось раз compare Swedish and Swedish circle Europe? Что осталось nya слушоны от перед шишки-суш argument за гордоням дошишки congest Ir 떠� systemic со собой за носсawa с карговорons been,83.4135,120.76643540000077,1.447804436931681,25.46705150604248,0.015242540794312538,2.2857142857142856,1.7228915662650603,0.0,0.0,0.0,0.0,14,32
20260527_203830,whisper:base,person2__salo,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person2\salo.wav,"Съел Слава солено сало, да сала Славе мало.",Сил цлава солиносална до сала слави мало.,2.9335,1.9182815999956802,0.6539224816757049,0.896143913269043,0.4565138152212772,0.75,0.23529411764705882,0.2857142857142857,0.25,0.26666666666666666,0.0,8,7
20260527_203830,whisper:base,person2__sasha,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person2\sasha.wav,Шла Саша по шоссе и сосала сушку.,Шла сажа пришла с этой саласушку.,2.4735,1.7327401000002283,0.7005215686275432,0.7563505172729492,0.48679762000311694,0.8571428571428571,0.34615384615384615,0.16666666666666666,0.14285714285714285,0.15384615384615383,0.0,7,6
20260527_203830,whisper:base,person2__skorogovorun,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person2\skorogovorun.wav,"Скороговорун скороговорил скоровыговаривал, что всех скороговорок не перескороговоришь не перескоровыговариваешь, но, заскороговорившись, выскороговорил, что все скороговорки перескороговоришь, да не перескоровыговариваешь.","Скорговар он скорговарил,漆 Curryzen bewор Quantum",11.4535,23.395840600001975,2.042680455756055,3.496241569519043,0.032412780033114666,1.0,0.8781725888324873,0.0,0.0,0.0,0.0,20,7
20260527_203830,whisper:base,person2__tri_kitajca,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person2\tri_kitajca.wav,"Жили-были три китайца: Як, Як-цедрак, Як-цедрак-цедрак-цедрони. Жили-были три китайки: Цыпа, Цыпа-дрыпа, Цыпа-дрыпа-дрымпампони. Все они переженились: Як на Цыпе, Як-цедрак на Цыпе-дрыпе, Як-цедрак-цедрак-цедрони на Цыпе-дрыпе-дрымпампони. И у них родились дети. У Яка с Цыпой — Шах, у Яка-цедрака с Цыпой-дрыпой — Шах-шарах, у Яка-цедрака-цедрака-цедрони с Цыпой-дрыпой-дрымпампони — Шах-шарах-шарах-широни.","Жили были трехитайцы, blanket Kadrak, blanket древDavid, ликарской fedrake threads,",25.0535,40.07113749999553,1.5994227353461803,7.648921012878418,0.02519838340382647,0.971830985915493,0.9082278481012658,0.2,0.028169014084507043,0.04938271604938272,0.0,71,10
20260527_203830,whisper:base,person3__carl,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person3\carl.wav,"Карл у Клары украл кораллы, а Клара у Карла украла кларнет.",Каролка Королка Королка Королка кор Tough,3.37,19.739612299999862,5.857451721068208,1.029353141784668,0.12087256324887866,1.0,0.6382978723404256,0.0,0.0,0.0,0.0,11,6
20260527_203830,whisper:base,person3__salo,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person3\salo.wav,"Съел Слава солено сало, да сала Славе мало.","Сьел сова, с Ильоносова, до сова с Валема.",2.89,1.9343891000025906,0.669338788928232,0.882868766784668,0.4253505554184422,1.0,0.47058823529411764,0.0,0.0,0.0,0.0,8,8
20260527_203830,whisper:base,person3__sasha,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person3\sasha.wav,Шла Саша по шоссе и сосала сушку.,"Swami, Swami, в ш arises отвезrophим aquí.",2.22,13.291808599999058,5.9873011711707464,0.678400993347168,0.009937235578824442,1.0,1.1923076923076923,0.0,0.0,0.0,0.0,7,7
20260527_203830,whisper:base,person3__skorogovorun,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person3\skorogovorun.wav,"Скороговорун скороговорил скоровыговаривал, что всех скороговорок не перескороговоришь не перескоровыговариваешь, но, заскороговорившись, выскороговорил, что все скороговорки перескороговоришь, да не перескоровыговариваешь.",С короже – онiscernible었어 во время smoother.,15.07,16.21135399999912,1.07573682813531,4.599909782409668,0.014167966247234811,1.0,0.934010152284264,0.0,0.0,0.0,0.0,20,6
20260527_203830,whisper:base,person3__tri_kitajca,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person3\tri_kitajca.wav,"Жили-были три китайца: Як, Як-цедрак, Як-цедрак-цедрак-цедрони. Жили-были три китайки: Цыпа, Цыпа-дрыпа, Цыпа-дрыпа-дрымпампони. Все они переженились: Як на Цыпе, Як-цедрак на Цыпе-дрыпе, Як-цедрак-цедрак-цедрони на Цыпе-дрыпе-дрымпампони. И у них родились дети. У Яка с Цыпой — Шах, у Яка-цедрака с Цыпой-дрыпой — Шах-шарах, у Яка-цедрака-цедрака-цедрони с Цыпой-дрыпой-дрымпампони — Шах-шарах-шарах-широни.","Желя болить трикетальцы, Thi pouvez нападlichen, Wrestling Б korстей",21.94,17.1979530000026,0.7838629443939197,6.696467399597168,0.013772625357276672,1.0,0.9208860759493671,0.0,0.0,0.0,0.0,71,9
20260527_203830,whisper:base,person4__carl,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person4\carl.wav,"Карл у Клары украл кораллы, а Клара у Карла украла кларнет.","Карол укладывок, крол-каролы, акклара укладывок, крол-каролы, крол-каролы, кролы, кролы.",4.3735,1.004210500002955,0.2296125528759472,1.335597038269043,0.5453204913032763,1.0909090909090908,0.7659574468085106,0.0,0.0,0.0,0.0,11,12
20260527_203830,whisper:base,person4__salo,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person4\salo.wav,"Съел Слава солено сало, да сала Славе мало.","Сил слома, слома, слома, слома, слома.",1.9535,7.804998500003421,3.995392116715342,0.5976591110229492,0.4967953149038817,1.0,0.5294117647058824,0.0,0.0,0.0,0.0,8,6
20260527_203830,whisper:base,person4__sasha,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person4\sasha.wav,Шла Саша по шоссе и сосала сушку.,Шла саша по шоссе и со салусушку.,2.4735,0.6072764000055031,0.24551299777865498,0.755763053894043,0.5263214965029434,0.2857142857142857,0.038461538461538464,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,7,7
20260527_203830,whisper:base,person4__skorogovorun,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person4\skorogovorun.wav,"Скороговорун скороговорил скоровыговаривал, что всех скороговорок не перескороговоришь не перескоровыговариваешь, но, заскороговорившись, выскороговорил, что все скороговорки перескороговоришь, да не перескоровыговариваешь.","Скоро говору он, скоро говорил, скоро выговаривал. Что всех, с короговоровhed, не пересковоришь, не перескоровыговариваешь. Но за скоро говорить в шесть, вы и скоро говорил, что все с короговорки перескороговоришь. Да не перескора выговариваешь!",14.3735,9.278004699997837,0.6454937697845227,4.387354850769043,0.30254372374868826,1.15,0.07614213197969544,0.3235294117647059,0.55,0.4074074074074075,0.0,20,34
20260527_203830,whisper:base,person4__tri_kitajca,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person4\tri_kitajca.wav,"Жили-были три китайца: Як, Як-цедрак, Як-цедрак-цедрак-цедрони. Жили-были три китайки: Цыпа, Цыпа-дрыпа, Цыпа-дрыпа-дрымпампони. Все они переженились: Як на Цыпе, Як-цедрак на Цыпе-дрыпе, Як-цедрак-цедрак-цедрони на Цыпе-дрыпе-дрымпампони. И у них родились дети. У Яка с Цыпой — Шах, у Яка-цедрака с Цыпой-дрыпой — Шах-шарах, у Яка-цедрака-цедрака-цедрони с Цыпой-дрыпой-дрымпампони — Шах-шарах-шарах-широни.","Жили были три китайцы.ings, их학, 열�ost meweze, их학, whoa Rudrerter и Wrestling, в лесах, с sect natural! Долго и scholar Саあime Drinky-Cute, Сыках, wobbles, извинasha<|ru|> Псёма,",23.4535,19.148146200001065,0.8164302215021667,7.160639762878418,0.010803047866264225,0.9295774647887324,0.8829113924050633,0.16666666666666666,0.07042253521126761,0.09900990099009901,0.0,71,30
20260527_203830,whisper:base,person5__carl,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person5\carl.wav,"Карл у Клары украл кораллы, а Клара у Карла украла кларнет.","Карл укладывал карал карал, а карал укладывал карал.",5.6735,0.6706206000017119,0.1182022737290406,1.732325553894043,0.44200606233206013,0.8181818181818182,0.425531914893617,0.25,0.18181818181818182,0.2105263157894737,0.0,11,8
20260527_203830,whisper:base,person5__salo,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person5\salo.wav,"Съел Слава солено сало, да сала Славе мало.","Сьел слава суленосало, да сала славе мало.",3.5535,0.6446762000050512,0.18142006472634056,1.085352897644043,0.5485776480069244,0.375,0.058823529411764705,0.7142857142857143,0.625,0.6666666666666666,0.0,8,7
20260527_203830,whisper:base,person5__sasha,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person5\sasha.wav,Шла Саша по шоссе и сосала сушку.,Шла саша по шоссе и сессала сушку.,3.6335,0.6091214999978547,0.16764042933751333,1.109766960144043,0.48758216821019,0.14285714285714285,0.07692307692307693,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,7,7
20260527_203830,whisper:base,person5__skorogovorun,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person5\skorogovorun.wav,"Скороговорун скороговорил скоровыговаривал, что всех скороговорок не перескороговоришь не перескоровыговариваешь, но, заскороговорившись, выскороговорил, что все скороговорки перескороговоришь, да не перескоровыговариваешь.",Скороговор журés з goedunken Kraftом Ол� ま<|ms|>,11.8935,9.075945299999148,0.7631012990288097,3.6322202682495117,0.0026861404648090936,1.0,0.9238578680203046,0.0,0.0,0.0,0.0,20,8
20260527_203830,whisper:base,person5__tri_kitajca,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person5\tri_kitajca.wav,"Жили-были три китайца: Як, Як-цедрак, Як-цедрак-цедрак-цедрони. Жили-были три китайки: Цыпа, Цыпа-дрыпа, Цыпа-дрыпа-дрымпампони. Все они переженились: Як на Цыпе, Як-цедрак на Цыпе-дрыпе, Як-цедрак-цедрак-цедрони на Цыпе-дрыпе-дрымпампони. И у них родились дети. У Яка с Цыпой — Шах, у Яка-цедрака с Цыпой-дрыпой — Шах-шарах, у Яка-цедрака-цедрака-цедрони с Цыпой-дрыпой-дрымпампони — Шах-шарах-шарах-широни.",жили были authentication и вообще они fatto,22.1735,22.0149265,0.9928485128644553,6.768265724182129,0.005232124319323044,0.9577464788732394,0.9493670886075949,0.5714285714285714,0.056338028169014086,0.10256410256410255,0.0,71,7
20260527_203830,whisper:base,person7__carl,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person7\carl.wav,"Карл у Клары украл кораллы, а Клара у Карла украла кларнет.","Карл укладывок рал-каралы, аклара укладывок рал-каралы.",3.1735,10.216909200004011,3.219445155192693,0.9693384170532227,0.4827192764107633,0.9090909090909091,0.3191489361702128,0.125,0.09090909090909091,0.10526315789473685,0.0,11,8
20260527_203830,whisper:base,person7__salo,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person7\salo.wav,"Съел Слава солено сало, да сала Славе мало.",Все условия соли на салат до салат слави мало.,2.8535,9.834860499999195,3.4465955843697897,0.871729850769043,0.465841580903882,1.0,0.38235294117647056,0.1111111111111111,0.125,0.11764705882352941,0.0,8,9
20260527_203830,whisper:base,person7__sasha,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person7\sasha.wav,Шла Саша по шоссе и сосала сушку.,Шла саша персосе и сессала сувку.,2.2335,1.771374800002377,0.7930937094257341,0.6841764450073242,0.4109146856860416,0.5714285714285714,0.2692307692307692,0.5,0.42857142857142855,0.4615384615384615,0.0,7,6
20260527_203830,whisper:base,person7__tri_kitajca,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person7\tri_kitajca.wav,"Жили-были три китайца: Як, Як-цедрак, Як-цедрак-цедрак-цедрони. Жили-были три китайки: Цыпа, Цыпа-дрыпа, Цыпа-дрыпа-дрымпампони. Все они переженились: Як на Цыпе, Як-цедрак на Цыпе-дрыпе, Як-цедрак-цедрак-цедрони на Цыпе-дрыпе-дрымпампони. И у них родились дети. У Яка с Цыпой — Шах, у Яка-цедрака с Цыпой-дрыпой — Шах-шарах, у Яка-цедрака-цедрака-цедрони с Цыпой-дрыпой-дрымпампони — Шах-шарах-шарах-широни.",eran 5000ї в,20.5935,43.14869350000663,2.095257896909541,6.287837028503418,0.0035429179112305706,1.0,0.9968354430379747,0.0,0.0,0.0,0.0,71,3
20260527_203830,whisper:base,person8__carl,C:\Users\mxmikk\Desktop\asr-ru-pl-speech-translation\data\raw\person8\carl.wav,"Карл у Клары украл кораллы, а Клара у Карла украла кларнет.","Карл оклары окрал каралы, а кглара окарла окрала кгларнет.",3.9135,10.170384099998046,2.5987949661423397,1.195216178894043,0.49572863649429544,0.8181818181818182,0.1702127659574468,0.2222222222222222,0.18181818181818182,0.19999999999999998,0.0,11,9
